0.28077531881932416	7.00616548787307	0.28077531881932416	7.00616548787307	0.28077531881932416	7.00616548787307	0.28077531881932416	7.00616548787307
0.2807754442288226	6.704625590777753	0.28077535533983167	5.1740316427674236	0.2807753297140141	4.353347014203645	0.28077531896254904	4.308727934475026
0.2807758070398474	6.371029989618127	0.28077532476144307	6.289176214098834	0.2807753218446297	4.918851677982724	0.28077695091228316	2.482573861132485
0.2807793326958419	6.3236931840624	0.2807753850450684	4.705371102577024	0.28077736516877405	3.041104704656842	0.2807753792982065	2.5635257989363085
0.2807834711770625	5.991674142526912	0.2807787226096434	3.9059139680163946	0.2807754353004641	3.5512994227615495	0.8403927357365835	1.8427534339513745
0.2807755291168573	6.666891442981893	0.2810429696101009	3.5722532004577463	0.28453683501102645	2.7542776008226406	0.8089218071684461	1.850342719095172
0.28081540981186015	5.937513534987382	0.2807754636751131	4.235857860404701	0.2808964117248962	2.95192762889644	0.28077532047010356	2.9996847338593544
0.28129390839147317	5.3978638545473885	0.2807815022616219	3.7191270033890924	0.4414083287859729	2.516780472668787	0.7411233980718932	1.9843958907580823
0.2808187213334672	5.491548769072234	0.280777368996724	4.200308832195943	0.2818995113763385	2.9302941417689845	0.7913999662063411	1.9368358487800459
		0.9927860433486109	3.1446537875425524	0.9693324855549086	2.253377650139338	0.28237864284444103	2.297812879081128
		0.6932628666415386	3.2712370795073182	0.9617962793319494	2.430283070258922	0.28384571069863906	2.065753230229531
		0.28117799850899006	3.5703405468876745	0.3385404617612263	2.570641657215662	0.7250979034832685	2.0404665227913217
		0.28571198353469107	3.534618436605865	0.7625962895113131	2.44500350934671	0.2807753223449553	2.7215604119466295
						0.2836754720573623	2.2699151064621357
						0.28368453792145865	2.2488074174873147
						0.9489055585636936	1.841991153117714
						0.2807753189546147	5.791617026535743
						0.2807770860539398	2.319010051814815
